timestamp,machine_id,operator_id,engine_hours,fuel_used_L,load_cycles,idling_time_min,seatbelt_status,safety_alert_triggered
2026-09-14T17:37:00Z,CAT-336-EX01,OP-403,3439.61,950.02,26,21.0,Unfastened,True
2026-09-14T18:26:00Z,CAT-336-EX01,OP-403,3440.54,976.17,38,17.3,Fastened,False
2026-09-15T07:37:00Z,CAT-336-EX01,OP-403,3441.37,996.06,25,21.2,Unfastened,False
2026-09-15T08:33:00Z,CAT-336-EX01,OP-403,3442.29,1020.03,38,15.1,Unfastened,False
2026-09-15T09:47:00Z,CAT-336-EX01,OP-403,3443.07,1043.09,27,21.5,Fastened,False
2026-09-15T10:23:00Z,CAT-336-EX01,OP-403,3443.9,1066.52,32,21.2,Fastened,False
2026-09-15T11:31:00Z,CAT-336-EX01,OP-403,3444.81,1088.14,24,25.4,Fastened,False
2026-09-15T12:43:00Z,CAT-336-EX01,OP-403,3445.76,1110.43,20,24.1,Fastened,False
2026-09-15T13:40:00Z,CAT-336-EX01,OP-403,3446.72,1134.27,34,17.1,Fastened,False
2026-09-15T14:50:00Z,CAT-336-EX01,OP-403,3447.6,1153.04,32,25.5,Fastened,False
2026-09-15T15:41:00Z,CAT-336-EX01,OP-403,3448.36,1172.34,30,24.4,Fastened,False
2026-09-15T16:18:00Z,CAT-336-EX01,OP-403,3449.24,1193.41,20,27.9,Unfastened,True
2026-09-15T17:23:00Z,CAT-336-EX01,OP-403,3450.08,1214.38,38,27.7,Fastened,False
2026-09-15T18:29:00Z,CAT-336-EX01,OP-403,3450.93,1237.22,35,16.0,Fastened,False
2026-09-16T07:12:00Z,CAT-336-EX01,OP-403,3451.72,1259.67,25,24.5,Fastened,False
2026-09-16T08:24:00Z,CAT-336-EX01,OP-403,3452.58,1281.14,25,19.9,Fastened,False
2026-09-16T09:22:00Z,CAT-336-EX01,OP-403,3453.37,1306.77,31,15.4,Fastened,False
2026-09-16T10:06:00Z,CAT-336-EX01,OP-403,3454.18,1327.61,19,20.8,Fastened,False
2026-09-16T11:33:00Z,CAT-336-EX01,OP-403,3454.98,1354.6,34,15.7,Fastened,False
2026-09-16T12:51:00Z,CAT-336-EX01,OP-403,3455.86,1373.71,25,25.6,Fastened,False
2026-09-16T13:47:00Z,CAT-336-EX01,OP-403,3456.73,1395.76,23,22.7,Unfastened,False
2026-09-16T14:36:00Z,CAT-336-EX01,OP-403,3457.49,1417.61,34,20.0,Fastened,False
2026-09-16T15:14:00Z,CAT-336-EX01,OP-403,3458.31,1440.36,25,18.1,Fastened,False
2026-09-16T16:34:00Z,CAT-336-EX01,OP-403,3459.27,1461.41,22,22.2,Fastened,False
2026-09-16T17:26:00Z,CAT-336-EX01,OP-403,3460.17,1483.45,24,16.2,Fastened,False
2026-09-16T18:43:00Z,CAT-336-EX01,OP-403,3461.06,1502.8,35,24.4,Unfastened,False
2026-09-17T07:26:00Z,CAT-336-EX01,OP-403,3461.88,1525.43,33,24.6,Unfastened,True
2026-09-17T08:50:00Z,CAT-336-EX01,OP-403,3462.68,1545.97,30,25.1,Fastened,False
2026-09-17T09:24:00Z,CAT-336-EX01,OP-403,3463.49,1571.56,33,16.3,Fastened,False
2026-09-17T10:18:00Z,CAT-336-EX01,OP-403,3464.33,1592.9,22,17.9,Fastened,False
2026-09-17T11:42:00Z,CAT-336-EX01,OP-403,3465.21,1615.8,25,19.9,Unfastened,True
2026-09-17T12:48:00Z,CAT-336-EX01,OP-403,3466.04,1636.7,33,24.4,Fastened,False
2026-09-17T13:27:00Z,CAT-336-EX01,OP-403,3466.83,1658.83,35,26.9,Fastened,False
2026-09-17T14:38:00Z,CAT-336-EX01,OP-403,3467.59,1679.93,18,23.7,Fastened,False
2026-09-17T15:19:00Z,CAT-336-EX01,OP-403,3468.36,1705.46,38,15.8,Unfastened,True
2026-09-17T16:35:00Z,CAT-336-EX01,OP-403,3469.26,1728.0,18,20.3,Fastened,False
2026-09-17T17:23:00Z,CAT-336-EX01,OP-403,3470.01,1746.34,23,25.5,Fastened,False
2026-09-17T18:14:00Z,CAT-336-EX01,OP-403,3470.82,1766.14,20,25.3,Unfastened,True
2026-09-18T07:41:00Z,CAT-336-EX01,OP-403,3471.63,1791.68,38,16.0,Unfastened,False
2026-09-18T08:29:00Z,CAT-336-EX01,OP-403,3472.47,1812.55,20,24.1,Fastened,False
2026-09-18T09:55:00Z,CAT-336-EX01,OP-403,3473.3,1831.79,19,26.6,Fastened,False
2026-09-18T10:49:00Z,CAT-336-EX01,OP-403,3474.25,1851.18,35,27.0,Unfastened,True
2026-09-18T11:25:00Z,CAT-336-EX01,OP-403,3475.0,1870.71,20,25.7,Unfastened,False
2026-09-18T12:41:00Z,CAT-336-EX01,OP-403,3475.94,1895.29,22,19.3,Fastened,False
2026-09-18T13:10:00Z,CAT-336-EX01,OP-403,3476.81,1916.0,28,25.9,Unfastened,True
2026-09-18T14:43:00Z,CAT-336-EX01,OP-403,3477.65,1934.34,33,27.9,Unfastened,True
2026-09-18T15:29:00Z,CAT-336-EX01,OP-403,3478.5,1957.57,37,16.1,Fastened,False
2026-09-18T16:09:00Z,CAT-336-EX01,OP-403,3479.27,1977.73,30,23.2,Fastened,False
2026-09-18T17:05:00Z,CAT-336-EX01,OP-403,3480.24,2000.46,20,16.3,Fastened,False
2026-09-18T18:40:00Z,CAT-336-EX01,OP-403,3481.11,2023.12,28,22.8,Unfastened,False
2026-09-19T07:31:00Z,CAT-336-EX01,OP-403,3481.95,2042.82,25,26.8,Fastened,False
2026-09-19T08:29:00Z,CAT-336-EX01,OP-403,3482.74,2066.4,26,17.2,Unfastened,True
2026-09-19T09:09:00Z,CAT-336-EX01,OP-403,3483.57,2086.8,37,21.4,Fastened,False
2026-09-19T10:24:00Z,CAT-336-EX01,OP-403,3484.32,2109.24,28,19.9,Fastened,False
2026-09-19T11:46:00Z,CAT-336-EX01,OP-403,3485.29,2131.37,28,17.6,Unfastened,False
2026-09-19T12:25:00Z,CAT-336-EX01,OP-403,3486.11,2152.06,25,22.5,Fastened,False
2026-09-19T13:55:00Z,CAT-336-EX01,OP-403,3486.95,2172.49,35,22.7,Fastened,False
2026-09-19T14:06:00Z,CAT-336-EX01,OP-403,3487.92,2196.08,27,20.7,Fastened,False
2026-09-19T15:55:00Z,CAT-336-EX01,OP-403,3488.85,2220.85,22,18.3,Unfastened,True
2026-09-19T16:09:00Z,CAT-336-EX01,OP-403,3489.7,2243.21,31,21.9,Fastened,False
2026-09-19T17:28:00Z,CAT-336-EX01,OP-403,3490.61,2264.16,21,26.9,Fastened,False
2026-09-19T18:27:00Z,CAT-336-EX01,OP-403,3491.4,2285.25,38,23.4,Fastened,False
2026-09-20T07:55:00Z,CAT-336-EX01,OP-403,3492.25,2307.82,36,21.7,Unfastened,False
2026-09-20T08:28:00Z,CAT-336-EX01,OP-403,3493.09,2332.13,29,21.5,Fastened,False
2026-09-20T09:23:00Z,CAT-336-EX01,OP-403,3493.94,2355.67,27,16.8,Unfastened,False
2026-09-20T10:38:00Z,CAT-336-EX01,OP-403,3494.8,2374.37,28,24.1,Fastened,False
2026-09-20T11:50:00Z,CAT-336-EX01,OP-403,3495.58,2397.51,23,23.8,Fastened,False
2026-09-20T12:38:00Z,CAT-336-EX01,OP-403,3496.37,2418.28,25,27.5,Fastened,False
2026-09-20T13:16:00Z,CAT-336-EX01,OP-403,3497.27,2441.38,36,17.6,Unfastened,False
2026-09-20T14:18:00Z,CAT-336-EX01,OP-403,3498.07,2467.53,21,15.8,Fastened,False
2026-09-20T15:28:00Z,CAT-336-EX01,OP-403,3498.89,2488.53,38,21.9,Unfastened,False
2026-09-20T16:30:00Z,CAT-336-EX01,OP-403,3499.78,2511.85,27,23.0,Fastened,False
2026-09-20T17:48:00Z,CAT-336-EX01,OP-403,3500.56,2532.47,34,24.0,Unfastened,True
2026-09-20T18:41:00Z,CAT-336-EX01,OP-403,3501.4,2554.94,38,24.0,Fastened,False
2026-09-21T07:15:00Z,CAT-336-EX01,OP-403,3502.26,2581.9,29,15.7,Unfastened,True
2026-09-21T08:17:00Z,CAT-336-EX01,OP-403,3503.2,2603.95,33,21.4,Fastened,False
2026-09-21T09:36:00Z,CAT-336-EX01,OP-403,3503.99,2626.55,19,17.9,Fastened,False
2026-09-21T10:15:00Z,CAT-336-EX01,OP-403,3504.92,2646.59,34,21.4,Fastened,False
2026-09-21T11:54:00Z,CAT-336-EX01,OP-403,3505.79,2667.92,32,24.8,Fastened,False
2026-09-21T12:11:00Z,CAT-336-EX01,OP-403,3506.71,2692.09,26,15.4,Unfastened,False
2026-09-21T13:33:00Z,CAT-336-EX01,OP-403,3507.66,2717.03,36,17.7,Fastened,False
2026-09-21T14:44:00Z,CAT-336-EX01,OP-403,3508.56,2741.16,19,17.7,Unfastened,True
2026-09-21T15:43:00Z,CAT-336-EX01,OP-403,3509.43,2766.64,26,18.8,Fastened,False
2026-09-21T16:48:00Z,CAT-336-EX01,OP-403,3510.37,2791.83,19,20.4,Fastened,False
2026-09-21T17:13:00Z,CAT-336-EX01,OP-403,3511.28,2815.37,30,18.2,Unfastened,True
2026-09-21T18:22:00Z,CAT-336-EX01,OP-403,3512.17,2835.77,30,25.0,Unfastened,False
2026-09-22T07:28:00Z,CAT-336-EX01,OP-403,3513.02,2856.63,20,26.3,Fastened,False
2026-09-22T08:47:00Z,CAT-336-EX01,OP-403,3513.93,2880.81,31,20.2,Fastened,False
2026-09-22T09:25:00Z,CAT-336-EX01,OP-403,3514.87,2904.16,33,22.4,Fastened,False
2026-09-22T10:53:00Z,CAT-336-EX01,OP-403,3515.63,2928.14,21,21.0,Fastened,False
2026-09-22T11:34:00Z,CAT-336-EX01,OP-403,3516.38,2951.59,38,16.7,Unfastened,False
2026-09-22T12:22:00Z,CAT-336-EX01,OP-403,3517.15,2972.2,19,23.4,Unfastened,False
2026-09-22T13:49:00Z,CAT-336-EX01,OP-403,3518.07,2993.91,20,17.8,Unfastened,True
2026-09-22T14:48:00Z,CAT-336-EX01,OP-403,3518.92,3013.57,22,26.2,Unfastened,True
2026-09-22T15:10:00Z,CAT-336-EX01,OP-403,3519.84,3038.57,22,16.8,Unfastened,False
2026-09-22T16:09:00Z,CAT-336-EX01,OP-403,3520.71,3061.29,24,20.7,Fastened,False
2026-09-22T17:31:00Z,CAT-336-EX01,OP-403,3521.6,3085.8,21,16.8,Unfastened,False
2026-09-22T18:32:00Z,CAT-336-EX01,OP-403,3522.42,3108.37,37,22.2,Unfastened,True
2026-09-13T07:49:00Z,CAT-950-LD02,OP-404,5140.76,475.14,37,15.0,Fastened,False
2026-09-13T08:23:00Z,CAT-950-LD02,OP-404,5141.66,498.3,30,14.4,Fastened,False
2026-09-13T09:43:00Z,CAT-950-LD02,OP-404,5142.43,524.15,28,8.1,Fastened,False
2026-09-13T10:41:00Z,CAT-950-LD02,OP-404,5143.28,548.52,20,9.4,Fastened,False
2026-09-13T11:21:00Z,CAT-950-LD02,OP-404,5144.08,573.87,27,15.6,Fastened,False
2026-09-13T12:31:00Z,CAT-950-LD02,OP-404,5144.93,598.31,22,13.1,Fastened,False
2026-09-13T13:37:00Z,CAT-950-LD02,OP-404,5145.89,626.69,36,9.2,Fastened,False
2026-09-13T14:48:00Z,CAT-950-LD02,OP-404,5146.79,650.46,25,11.5,Fastened,False
2026-09-13T15:32:00Z,CAT-950-LD02,OP-404,5147.57,676.05,23,8.4,Fastened,False
2026-09-13T16:49:00Z,CAT-950-LD02,OP-404,5148.32,700.76,26,10.8,Fastened,False
2026-09-13T17:54:00Z,CAT-950-LD02,OP-404,5149.27,730.09,28,8.9,Fastened,False
2026-09-13T18:09:00Z,CAT-950-LD02,OP-404,5150.08,755.13,34,13.0,Fastened,False
2026-09-14T07:41:00Z,CAT-950-LD02,OP-404,5150.87,778.98,21,14.2,Fastened,False
2026-09-14T08:07:00Z,CAT-950-LD02,OP-404,5151.82,805.05,22,8.4,Fastened,False
2026-09-14T09:07:00Z,CAT-950-LD02,OP-404,5152.7,829.35,28,13.9,Fastened,False
2026-09-14T10:25:00Z,CAT-950-LD02,OP-404,5153.51,854.35,19,11.0,Fastened,False
2026-09-14T11:07:00Z,CAT-950-LD02,OP-404,5154.48,879.78,27,11.7,Fastened,False
2026-09-14T12:05:00Z,CAT-950-LD02,OP-404,5155.31,904.9,25,14.3,Fastened,False
2026-09-14T13:36:00Z,CAT-950-LD02,OP-404,5156.29,928.71,25,13.9,Fastened,False
2026-09-14T14:06:00Z,CAT-950-LD02,OP-404,5157.09,951.23,28,14.7,Fastened,False
2026-09-14T15:52:00Z,CAT-950-LD02,OP-404,5158.01,980.19,33,12.2,Fastened,False
2026-09-14T16:14:00Z,CAT-950-LD02,OP-404,5158.92,1004.77,34,15.4,Fastened,False
2026-09-14T17:34:00Z,CAT-950-LD02,OP-404,5159.89,1029.92,30,8.8,Fastened,False
2026-09-14T18:32:00Z,CAT-950-LD02,OP-404,5160.79,1058.16,30,10.3,Fastened,False
2026-09-15T07:25:00Z,CAT-950-LD02,OP-404,5161.64,1080.57,36,15.5,Fastened,False
2026-09-15T08:33:00Z,CAT-950-LD02,OP-404,5162.5,1106.41,24,12.3,Fastened,False
2026-09-15T09:12:00Z,CAT-950-LD02,OP-404,5163.27,1130.83,37,10.4,Fastened,False
2026-09-15T10:25:00Z,CAT-950-LD02,OP-404,5164.05,1156.2,19,15.7,Fastened,False
2026-09-15T11:16:00Z,CAT-950-LD02,OP-404,5164.81,1180.14,25,11.6,Fastened,False
2026-09-15T12:55:00Z,CAT-950-LD02,OP-404,5165.59,1203.58,22,14.6,Fastened,False
2026-09-15T13:48:00Z,CAT-950-LD02,OP-404,5166.48,1226.67,20,12.7,Fastened,False
2026-09-15T14:46:00Z,CAT-950-LD02,OP-404,5167.33,1249.81,28,15.2,Fastened,False
2026-09-15T15:08:00Z,CAT-950-LD02,OP-404,5168.12,1274.27,18,14.6,Fastened,False
2026-09-15T16:27:00Z,CAT-950-LD02,OP-404,5168.92,1302.0,19,10.2,Fastened,False
2026-09-15T17:46:00Z,CAT-950-LD02,OP-404,5169.74,1327.38,26,12.4,Fastened,False
2026-09-15T18:46:00Z,CAT-950-LD02,OP-404,5170.69,1356.01,18,13.0,Fastened,False
2026-09-16T07:27:00Z,CAT-950-LD02,OP-404,5171.55,1382.02,28,10.8,Fastened,False
2026-09-16T08:25:00Z,CAT-950-LD02,OP-404,5172.44,1407.5,33,14.5,Fastened,False
2026-09-16T09:19:00Z,CAT-950-LD02,OP-404,5173.41,1434.89,19,13.3,Fastened,False
2026-09-16T10:41:00Z,CAT-950-LD02,OP-404,5174.35,1459.83,23,10.8,Fastened,False
2026-09-16T11:52:00Z,CAT-950-LD02,OP-404,5175.26,1488.14,36,8.2,Fastened,False
2026-09-16T12:17:00Z,CAT-950-LD02,OP-404,5176.2,1512.43,23,15.8,Fastened,False
2026-09-16T13:19:00Z,CAT-950-LD02,OP-404,5177.09,1536.9,37,11.8,Fastened,False
2026-09-16T14:50:00Z,CAT-950-LD02,OP-404,5177.88,1562.58,22,14.9,Fastened,False
2026-09-16T15:54:00Z,CAT-950-LD02,OP-404,5178.66,1589.72,30,10.9,Fastened,False
2026-09-16T16:25:00Z,CAT-950-LD02,OP-404,5179.44,1614.96,33,15.6,Fastened,False
2026-09-16T17:40:00Z,CAT-950-LD02,OP-404,5180.35,1641.81,36,14.3,Fastened,False
2026-09-16T18:51:00Z,CAT-950-LD02,OP-404,5181.26,1666.96,36,13.8,Fastened,False
2026-09-17T07:41:00Z,CAT-950-LD02,OP-404,5182.02,1692.21,25,15.4,Fastened,False
2026-09-17T08:36:00Z,CAT-950-LD02,OP-404,5182.8,1720.36,23,9.9,Fastened,False
2026-09-17T09:50:00Z,CAT-950-LD02,OP-404,5183.7,1745.55,24,10.7,Fastened,True
2026-09-17T10:21:00Z,CAT-950-LD02,OP-404,5184.63,1776.34,31,8.4,Fastened,False
2026-09-17T11:36:00Z,CAT-950-LD02,OP-404,5185.58,1803.98,36,11.0,Fastened,False
2026-09-17T12:15:00Z,CAT-950-LD02,OP-404,5186.43,1834.44,26,8.3,Fastened,True
2026-09-17T13:15:00Z,CAT-950-LD02,OP-404,5187.38,1861.38,20,8.6,Fastened,False
2026-09-17T14:35:00Z,CAT-950-LD02,OP-404,5188.29,1885.0,31,13.2,Fastened,False
2026-09-17T15:18:00Z,CAT-950-LD02,OP-404,5189.26,1909.64,35,12.4,Fastened,False
2026-09-17T16:20:00Z,CAT-950-LD02,OP-404,5190.03,1934.91,19,12.4,Fastened,False
2026-09-17T17:23:00Z,CAT-950-LD02,OP-404,5190.97,1959.28,24,11.8,Fastened,False
2026-09-17T18:10:00Z,CAT-950-LD02,OP-404,5191.83,1982.38,26,14.3,Fastened,False
2026-09-18T07:16:00Z,CAT-950-LD02,OP-404,5192.67,2009.41,32,9.5,Fastened,False
2026-09-18T08:22:00Z,CAT-950-LD02,OP-404,5193.55,2036.59,29,13.6,Fastened,False
2026-09-18T09:53:00Z,CAT-950-LD02,OP-404,5194.44,2064.22,31,14.7,Fastened,False
2026-09-18T10:35:00Z,CAT-950-LD02,OP-404,5195.32,2091.36,19,10.4,Fastened,False
2026-09-18T11:41:00Z,CAT-950-LD02,OP-404,5196.23,2121.49,23,9.0,Fastened,False
2026-09-18T12:18:00Z,CAT-950-LD02,OP-404,5197.17,2146.47,31,11.4,Fastened,False
2026-09-18T13:14:00Z,CAT-950-LD02,OP-404,5198.11,2169.16,20,15.3,Fastened,False
2026-09-18T14:40:00Z,CAT-950-LD02,OP-404,5198.94,2196.19,37,11.7,Fastened,False
2026-09-18T15:12:00Z,CAT-950-LD02,OP-404,5199.79,2224.51,21,12.7,Fastened,False
2026-09-18T16:11:00Z,CAT-950-LD02,OP-404,5200.72,2248.81,26,15.0,Fastened,False
2026-09-18T17:43:00Z,CAT-950-LD02,OP-404,5201.58,2272.96,30,11.2,Fastened,False
2026-09-18T18:26:00Z,CAT-950-LD02,OP-404,5202.49,2296.76,29,11.8,Fastened,False
2026-09-19T07:24:00Z,CAT-950-LD02,OP-404,5203.31,2320.12,25,14.9,Fastened,False
2026-09-19T08:33:00Z,CAT-950-LD02,OP-404,5204.24,2343.72,20,13.8,Fastened,False
2026-09-19T09:31:00Z,CAT-950-LD02,OP-404,5205.16,2369.95,34,14.9,Fastened,False
2026-09-19T10:50:00Z,CAT-950-LD02,OP-404,5206.03,2393.48,18,14.8,Fastened,False
2026-09-19T11:17:00Z,CAT-950-LD02,OP-404,5206.97,2418.76,24,11.7,Fastened,False
2026-09-19T12:37:00Z,CAT-950-LD02,OP-404,5207.81,2444.71,33,13.4,Fastened,False
2026-09-19T13:35:00Z,CAT-950-LD02,OP-404,5208.69,2470.82,20,9.3,Fastened,False
2026-09-19T14:15:00Z,CAT-950-LD02,OP-404,5209.64,2499.02,25,9.7,Fastened,False
2026-09-19T15:31:00Z,CAT-950-LD02,OP-404,5210.51,2525.86,33,15.7,Fastened,False
2026-09-19T16:43:00Z,CAT-950-LD02,OP-404,5211.44,2550.71,38,12.9,Fastened,False
2026-09-19T17:27:00Z,CAT-950-LD02,OP-404,5212.3,2576.88,37,10.4,Fastened,False
2026-09-19T18:37:00Z,CAT-950-LD02,OP-404,5213.28,2602.39,37,14.7,Fastened,False
2026-09-20T07:11:00Z,CAT-950-LD02,OP-404,5214.14,2628.12,26,10.2,Fastened,False
2026-09-20T08:46:00Z,CAT-950-LD02,OP-404,5214.96,2652.82,37,14.1,Fastened,False
2026-09-20T09:13:00Z,CAT-950-LD02,OP-404,5215.88,2677.0,31,16.0,Fastened,False
2026-09-20T10:42:00Z,CAT-950-LD02,OP-404,5216.79,2705.49,25,9.5,Fastened,False
2026-09-20T11:35:00Z,CAT-950-LD02,OP-404,5217.75,2729.73,35,12.1,Fastened,False
2026-09-20T12:13:00Z,CAT-950-LD02,OP-404,5218.67,2756.49,28,12.5,Fastened,False
2026-09-20T13:19:00Z,CAT-950-LD02,OP-404,5219.59,2782.17,26,14.3,Fastened,False
2026-09-20T14:12:00Z,CAT-950-LD02,OP-404,5220.45,2807.81,20,12.7,Fastened,False
2026-09-20T15:12:00Z,CAT-950-LD02,OP-404,5221.4,2832.54,22,10.4,Fastened,False
2026-09-20T16:31:00Z,CAT-950-LD02,OP-404,5222.38,2858.51,23,15.9,Fastened,False
2026-09-20T17:45:00Z,CAT-950-LD02,OP-404,5223.36,2887.76,24,8.5,Fastened,False
2026-09-20T18:53:00Z,CAT-950-LD02,OP-404,5224.15,2913.69,31,14.2,Fastened,False
2026-09-21T07:35:00Z,CAT-950-LD02,OP-404,5224.99,2943.4,18,9.6,Fastened,False
2026-09-21T08:38:00Z,CAT-950-LD02,OP-404,5225.78,2967.96,29,13.0,Fastened,False
2026-09-21T09:37:00Z,CAT-950-LD02,OP-404,5226.67,2992.86,27,14.6,Fastened,False
2026-09-21T10:38:00Z,CAT-950-LD02,OP-404,5227.5,3016.45,33,16.0,Fastened,False
2026-09-21T11:30:00Z,CAT-950-LD02,OP-404,5228.25,3041.25,18,15.9,Fastened,False
2026-09-21T12:28:00Z,CAT-950-LD02,OP-404,5229.16,3068.68,35,11.0,Fastened,False
2026-09-21T13:08:00Z,CAT-950-LD02,OP-404,5230.06,3096.15,31,8.2,Fastened,False
2026-09-21T14:21:00Z,CAT-950-LD02,OP-404,5230.92,3121.06,27,13.6,Fastened,False
2026-09-21T15:38:00Z,CAT-950-LD02,OP-404,5231.73,3148.69,21,9.1,Fastened,False
2026-09-21T16:23:00Z,CAT-950-LD02,OP-404,5232.51,3178.13,26,9.6,Fastened,False
2026-09-21T17:27:00Z,CAT-950-LD02,OP-404,5233.42,3207.12,24,8.3,Fastened,False
2026-09-21T18:20:00Z,CAT-950-LD02,OP-404,5234.17,3229.85,33,15.3,Fastened,False
2026-09-22T07:37:00Z,CAT-950-LD02,OP-404,5234.94,3257.11,32,15.2,Fastened,False
2026-09-22T08:34:00Z,CAT-950-LD02,OP-404,5235.7,3283.52,29,15.0,Fastened,False
2026-09-22T09:52:00Z,CAT-950-LD02,OP-404,5236.48,3309.05,22,15.1,Fastened,True
2026-09-22T10:27:00Z,CAT-950-LD02,OP-404,5237.44,3337.81,29,10.1,Fastened,False
2026-09-22T11:30:00Z,CAT-950-LD02,OP-404,5238.28,3364.56,33,14.7,Fastened,False
2026-09-22T12:15:00Z,CAT-950-LD02,OP-404,5239.06,3390.12,23,8.5,Fastened,False
2026-09-22T13:35:00Z,CAT-950-LD02,OP-404,5239.99,3418.29,29,9.5,Fastened,False
2026-09-22T14:51:00Z,CAT-950-LD02,OP-404,5240.96,3442.48,31,15.4,Fastened,False
2026-09-22T15:46:00Z,CAT-950-LD02,OP-404,5241.78,3469.17,36,13.4,Fastened,False
2026-09-22T16:47:00Z,CAT-950-LD02,OP-404,5242.73,3495.5,31,13.5,Fastened,False
2026-09-22T17:27:00Z,CAT-950-LD02,OP-404,5243.63,3520.39,37,9.2,Fastened,False
2026-09-22T18:15:00Z,CAT-950-LD02,OP-404,5244.5,3545.57,33,12.0,Fastened,False
2026-09-13T07:22:00Z,CAT-950-LD02,OP-405,5140.76,468.33,25,26.2,Fastened,False
2026-09-13T08:41:00Z,CAT-950-LD02,OP-405,5141.61,490.93,33,21.8,Fastened,True
2026-09-13T09:30:00Z,CAT-950-LD02,OP-405,5142.45,519.84,37,12.0,Fastened,True
2026-09-13T10:37:00Z,CAT-950-LD02,OP-405,5143.33,543.42,19,22.0,Fastened,False
2026-09-13T11:26:00Z,CAT-950-LD02,OP-405,5144.21,563.67,32,22.4,Fastened,False
2026-09-13T12:19:00Z,CAT-950-LD02,OP-405,5144.96,584.13,35,25.9,Fastened,False
2026-09-13T13:07:00Z,CAT-950-LD02,OP-405,5145.92,601.24,31,30.1,Fastened,False
2026-09-13T14:17:00Z,CAT-950-LD02,OP-405,5146.7,626.24,24,16.7,Fastened,False
2026-09-13T15:31:00Z,CAT-950-LD02,OP-405,5147.46,645.96,32,26.8,Fastened,False
2026-09-13T16:37:00Z,CAT-950-LD02,OP-405,5148.24,668.52,31,23.7,Fastened,True
2026-09-13T17:37:00Z,CAT-950-LD02,OP-405,5149.17,686.77,22,27.2,Fastened,False
2026-09-13T18:43:00Z,CAT-950-LD02,OP-405,5150.12,708.67,25,20.5,Fastened,False
2026-09-14T07:23:00Z,CAT-950-LD02,OP-405,5150.97,730.21,34,21.1,Fastened,False
2026-09-14T08:25:00Z,CAT-950-LD02,OP-405,5151.88,751.43,37,25.9,Fastened,False
2026-09-14T09:48:00Z,CAT-950-LD02,OP-405,5152.66,768.65,35,33.5,Fastened,False
2026-09-14T10:12:00Z,CAT-950-LD02,OP-405,5153.58,790.41,31,24.8,Fastened,False
2026-09-14T11:39:00Z,CAT-950-LD02,OP-405,5154.4,807.91,18,29.8,Fastened,False
2026-09-14T12:08:00Z,CAT-950-LD02,OP-405,5155.2,830.49,26,15.5,Fastened,False
2026-09-14T13:55:00Z,CAT-950-LD02,OP-405,5156.02,857.16,21,12.7,Fastened,False
2026-09-14T14:40:00Z,CAT-950-LD02,OP-405,5156.97,878.35,27,24.3,Fastened,False
2026-09-14T15:29:00Z,CAT-950-LD02,OP-405,5157.81,894.17,35,33.5,Fastened,False
2026-09-14T16:17:00Z,CAT-950-LD02,OP-405,5158.7,912.93,38,31.1,Fastened,False
2026-09-14T17:53:00Z,CAT-950-LD02,OP-405,5159.59,936.02,24,16.3,Fastened,False
2026-09-14T18:48:00Z,CAT-950-LD02,OP-405,5160.36,955.0,19,28.2,Fastened,True
2026-09-15T07:13:00Z,CAT-950-LD02,OP-405,5161.15,978.84,22,12.1,Fastened,False
2026-09-15T08:43:00Z,CAT-950-LD02,OP-405,5161.91,1000.38,33,25.5,Fastened,False
2026-09-15T09:09:00Z,CAT-950-LD02,OP-405,5162.84,1025.72,20,16.8,Fastened,False
2026-09-15T10:39:00Z,CAT-950-LD02,OP-405,5163.71,1048.85,28,16.9,Fastened,False
2026-09-15T11:53:00Z,CAT-950-LD02,OP-405,5164.6,1067.83,38,24.3,Fastened,False
2026-09-15T12:33:00Z,CAT-950-LD02,OP-405,5165.41,1085.59,19,32.2,Fastened,False
2026-09-15T13:55:00Z,CAT-950-LD02,OP-405,5166.38,1107.87,34,23.9,Fastened,False
2026-09-15T14:37:00Z,CAT-950-LD02,OP-405,5167.23,1123.56,34,31.8,Fastened,False
2026-09-15T15:54:00Z,CAT-950-LD02,OP-405,5168.1,1151.12,24,13.4,Fastened,False
2026-09-15T16:11:00Z,CAT-950-LD02,OP-405,5168.9,1169.98,31,31.3,Fastened,False
2026-09-15T17:52:00Z,CAT-950-LD02,OP-405,5169.81,1187.99,20,27.8,Fastened,True
2026-09-15T18:40:00Z,CAT-950-LD02,OP-405,5170.58,1205.81,32,32.0,Fastened,False
2026-09-16T07:06:00Z,CAT-950-LD02,OP-405,5171.42,1233.48,20,12.1,Fastened,False
2026-09-16T08:49:00Z,CAT-950-LD02,OP-405,5172.37,1255.14,27,23.1,Fastened,False
2026-09-16T09:33:00Z,CAT-950-LD02,OP-405,5173.21,1279.03,25,12.7,Fastened,False
2026-09-16T10:39:00Z,CAT-950-LD02,OP-405,5174.03,1302.15,38,18.6,Fastened,False
2026-09-16T11:40:00Z,CAT-950-LD02,OP-405,5174.98,1328.44,30,12.9,Fastened,False
2026-09-16T12:24:00Z,CAT-950-LD02,OP-405,5175.78,1348.6,38,28.0,Fastened,False
2026-09-16T13:16:00Z,CAT-950-LD02,OP-405,5176.58,1375.01,36,16.3,Fastened,False
2026-09-16T14:40:00Z,CAT-950-LD02,OP-405,5177.44,1397.06,21,18.4,Fastened,True
2026-09-16T15:26:00Z,CAT-950-LD02,OP-405,5178.27,1422.92,20,17.2,Fastened,False
