timestamp,location,temperature,rainfall,visibility,wind_speed,ground_condition,terrain_slope,ambient_noise_level
2026-09-23T15:53:00Z,North Trench Sector B,18.7,8.5,Moderate (Rain Haze),23.5,Soft Mud / Slippery,9.3,70.3
2026-09-23T16:53:00Z,North Trench Sector B,18.7,8.5,Moderate (Rain Haze),23.5,Soft Mud / Slippery,5.6,68.2
2026-09-23T17:41:00Z,North Trench Sector B,18.7,8.5,Moderate (Rain Haze),23.5,Soft Mud / Slippery,3.7,80.5
2026-09-14T07:11:00Z,North Trench Sector B,22.7,8.5,Moderate (Rain Haze),11.3,Gravel,6.2,67.9
2026-09-14T08:18:00Z,North Trench Sector B,22.7,8.5,Moderate (Rain Haze),11.3,Gravel,4.2,84.4
2026-09-14T09:42:00Z,North Trench Sector B,22.7,8.5,Moderate (Rain Haze),11.3,Gravel,3.8,82.1
2026-09-14T10:17:00Z,North Trench Sector B,22.7,8.5,Moderate (Rain Haze),11.3,Gravel,8.9,63.1
2026-09-14T11:10:00Z,North Trench Sector B,22.7,8.5,Moderate (Rain Haze),11.3,Gravel,8.6,70.6
2026-09-14T12:40:00Z,North Trench Sector B,22.7,8.5,Moderate (Rain Haze),11.3,Gravel,6.9,77.0
2026-09-14T13:44:00Z,North Trench Sector B,22.7,8.5,Moderate (Rain Haze),11.3,Gravel,7.5,84.1
2026-09-14T14:41:00Z,North Trench Sector B,22.7,8.5,Moderate (Rain Haze),11.3,Gravel,7.9,68.9
2026-09-14T15:54:00Z,North Trench Sector B,22.7,8.5,Moderate (Rain Haze),11.3,Gravel,10.6,76.3
2026-09-14T16:49:00Z,North Trench Sector B,22.7,8.5,Moderate (Rain Haze),11.3,Gravel,3.5,79.2
2026-09-14T17:25:00Z,North Trench Sector B,22.7,8.5,Moderate (Rain Haze),11.3,Gravel,5.4,79.1
2026-09-15T07:46:00Z,North Trench Sector B,14.3,8.5,Moderate (Rain Haze),27.2,Soft Mud / Slippery,2.3,86.8
2026-09-15T08:46:00Z,North Trench Sector B,14.3,8.5,Moderate (Rain Haze),27.2,Soft Mud / Slippery,2.7,84.1
2026-09-15T09:02:00Z,North Trench Sector B,14.3,8.5,Moderate (Rain Haze),27.2,Soft Mud / Slippery,4.9,79.1
2026-09-15T10:11:00Z,North Trench Sector B,14.3,8.5,Moderate (Rain Haze),27.2,Soft Mud / Slippery,5.6,64.2
2026-09-15T11:17:00Z,North Trench Sector B,14.3,8.5,Moderate (Rain Haze),27.2,Soft Mud / Slippery,8.0,69.2
2026-09-15T12:41:00Z,North Trench Sector B,14.3,8.5,Moderate (Rain Haze),27.2,Soft Mud / Slippery,3.0,63.2
2026-09-15T13:23:00Z,North Trench Sector B,14.3,8.5,Moderate (Rain Haze),27.2,Soft Mud / Slippery,7.6,76.5
2026-09-15T14:41:00Z,North Trench Sector B,14.3,8.5,Moderate (Rain Haze),27.2,Soft Mud / Slippery,9.8,74.6
2026-09-15T15:07:00Z,North Trench Sector B,14.3,8.5,Moderate (Rain Haze),27.2,Soft Mud / Slippery,10.3,75.5
2026-09-15T16:53:00Z,North Trench Sector B,14.3,8.5,Moderate (Rain Haze),27.2,Soft Mud / Slippery,4.0,69.0
2026-09-15T17:11:00Z,North Trench Sector B,14.3,8.5,Moderate (Rain Haze),27.2,Soft Mud / Slippery,7.2,70.4
2026-09-16T07:03:00Z,North Trench Sector B,24.1,8.5,Moderate (Rain Haze),8.9,Soft Mud / Slippery,3.4,85.8
2026-09-16T08:24:00Z,North Trench Sector B,24.1,8.5,Moderate (Rain Haze),8.9,Soft Mud / Slippery,3.7,83.1
2026-09-16T09:14:00Z,North Trench Sector B,24.1,8.5,Moderate (Rain Haze),8.9,Soft Mud / Slippery,8.2,63.8
2026-09-16T10:40:00Z,North Trench Sector B,24.1,8.5,Moderate (Rain Haze),8.9,Soft Mud / Slippery,9.4,79.3
2026-09-16T11:20:00Z,North Trench Sector B,24.1,8.5,Moderate (Rain Haze),8.9,Soft Mud / Slippery,2.8,63.5
2026-09-16T12:47:00Z,North Trench Sector B,24.1,8.5,Moderate (Rain Haze),8.9,Soft Mud / Slippery,8.5,85.8
2026-09-16T13:57:00Z,North Trench Sector B,24.1,8.5,Moderate (Rain Haze),8.9,Soft Mud / Slippery,4.8,66.1
2026-09-16T14:56:00Z,North Trench Sector B,24.1,8.5,Moderate (Rain Haze),8.9,Soft Mud / Slippery,6.1,83.8
2026-09-16T15:38:00Z,North Trench Sector B,24.1,8.5,Moderate (Rain Haze),8.9,Soft Mud / Slippery,3.5,70.1
2026-09-16T16:06:00Z,North Trench Sector B,24.1,8.5,Moderate (Rain Haze),8.9,Soft Mud / Slippery,3.9,65.6
2026-09-16T17:20:00Z,North Trench Sector B,24.1,8.5,Moderate (Rain Haze),8.9,Soft Mud / Slippery,7.5,84.9
2026-09-17T07:37:00Z,North Trench Sector B,19.0,8.5,Moderate (Rain Haze),14.0,Gravel,4.8,67.7
2026-09-17T08:43:00Z,North Trench Sector B,19.0,8.5,Moderate (Rain Haze),14.0,Gravel,9.1,66.2
2026-09-17T09:58:00Z,North Trench Sector B,19.0,8.5,Moderate (Rain Haze),14.0,Gravel,7.6,63.8
2026-09-17T10:07:00Z,North Trench Sector B,19.0,8.5,Moderate (Rain Haze),14.0,Gravel,3.6,68.4
2026-09-17T11:48:00Z,North Trench Sector B,19.0,8.5,Moderate (Rain Haze),14.0,Gravel,8.1,70.4
2026-09-17T12:23:00Z,North Trench Sector B,19.0,8.5,Moderate (Rain Haze),14.0,Gravel,7.7,63.2
2026-09-17T13:22:00Z,North Trench Sector B,19.0,8.5,Moderate (Rain Haze),14.0,Gravel,7.5,87.5
2026-09-17T14:39:00Z,North Trench Sector B,19.0,8.5,Moderate (Rain Haze),14.0,Gravel,8.4,80.6
2026-09-17T15:16:00Z,North Trench Sector B,19.0,8.5,Moderate (Rain Haze),14.0,Gravel,9.1,86.2
2026-09-17T16:34:00Z,North Trench Sector B,19.0,8.5,Moderate (Rain Haze),14.0,Gravel,6.8,84.1
2026-09-17T17:29:00Z,North Trench Sector B,19.0,8.5,Moderate (Rain Haze),14.0,Gravel,3.0,71.2
2026-09-18T07:05:00Z,North Trench Sector B,17.9,8.5,Moderate (Rain Haze),22.4,Gravel,8.8,84.1
2026-09-18T08:21:00Z,North Trench Sector B,17.9,8.5,Moderate (Rain Haze),22.4,Gravel,7.5,87.3
2026-09-18T09:57:00Z,North Trench Sector B,17.9,8.5,Moderate (Rain Haze),22.4,Gravel,5.7,62.8
2026-09-18T10:44:00Z,North Trench Sector B,17.9,8.5,Moderate (Rain Haze),22.4,Gravel,10.8,62.3
2026-09-18T11:37:00Z,North Trench Sector B,17.9,8.5,Moderate (Rain Haze),22.4,Gravel,9.6,72.4
2026-09-18T12:46:00Z,North Trench Sector B,17.9,8.5,Moderate (Rain Haze),22.4,Gravel,6.2,81.7
2026-09-18T13:41:00Z,North Trench Sector B,17.9,8.5,Moderate (Rain Haze),22.4,Gravel,7.2,71.3
2026-09-18T14:05:00Z,North Trench Sector B,17.9,8.5,Moderate (Rain Haze),22.4,Gravel,4.6,77.6
2026-09-18T15:39:00Z,North Trench Sector B,17.9,8.5,Moderate (Rain Haze),22.4,Gravel,6.4,79.8
2026-09-18T16:26:00Z,North Trench Sector B,17.9,8.5,Moderate (Rain Haze),22.4,Gravel,2.5,73.9
2026-09-18T17:47:00Z,North Trench Sector B,17.9,8.5,Moderate (Rain Haze),22.4,Gravel,5.4,69.1
2026-09-19T07:18:00Z,North Trench Sector B,17.2,8.5,Moderate (Rain Haze),26.7,Soft Mud / Slippery,6.7,72.6
2026-09-19T08:16:00Z,North Trench Sector B,17.2,8.5,Moderate (Rain Haze),26.7,Soft Mud / Slippery,10.6,68.8
2026-09-19T09:42:00Z,North Trench Sector B,17.2,8.5,Moderate (Rain Haze),26.7,Soft Mud / Slippery,4.3,88.9
2026-09-19T10:14:00Z,North Trench Sector B,17.2,8.5,Moderate (Rain Haze),26.7,Soft Mud / Slippery,7.5,66.8
2026-09-19T11:27:00Z,North Trench Sector B,17.2,8.5,Moderate (Rain Haze),26.7,Soft Mud / Slippery,6.9,75.9
2026-09-19T12:55:00Z,North Trench Sector B,17.2,8.5,Moderate (Rain Haze),26.7,Soft Mud / Slippery,7.9,82.7
2026-09-19T13:52:00Z,North Trench Sector B,17.2,8.5,Moderate (Rain Haze),26.7,Soft Mud / Slippery,2.3,70.3
2026-09-19T14:49:00Z,North Trench Sector B,17.2,8.5,Moderate (Rain Haze),26.7,Soft Mud / Slippery,10.2,87.0
2026-09-19T15:29:00Z,North Trench Sector B,17.2,8.5,Moderate (Rain Haze),26.7,Soft Mud / Slippery,4.9,84.6
2026-09-19T16:30:00Z,North Trench Sector B,17.2,8.5,Moderate (Rain Haze),26.7,Soft Mud / Slippery,9.0,77.7
2026-09-19T17:32:00Z,North Trench Sector B,17.2,8.5,Moderate (Rain Haze),26.7,Soft Mud / Slippery,7.5,67.6
2026-09-20T07:45:00Z,North Trench Sector B,16.3,8.2,Moderate (Rain Haze),26.5,Soft Mud / Slippery,7.8,86.6
2026-09-20T08:22:00Z,North Trench Sector B,16.3,8.2,Moderate (Rain Haze),26.5,Soft Mud / Slippery,2.9,82.2
2026-09-20T09:13:00Z,North Trench Sector B,16.3,8.2,Moderate (Rain Haze),26.5,Soft Mud / Slippery,5.0,65.7
2026-09-20T10:52:00Z,North Trench Sector B,16.3,8.2,Moderate (Rain Haze),26.5,Soft Mud / Slippery,2.8,87.7
2026-09-20T11:29:00Z,North Trench Sector B,16.3,8.2,Moderate (Rain Haze),26.5,Soft Mud / Slippery,5.8,86.1
2026-09-20T12:17:00Z,North Trench Sector B,16.3,8.2,Moderate (Rain Haze),26.5,Soft Mud / Slippery,4.7,82.3
2026-09-20T13:10:00Z,North Trench Sector B,16.3,8.2,Moderate (Rain Haze),26.5,Soft Mud / Slippery,9.7,72.9
2026-09-20T14:45:00Z,North Trench Sector B,16.3,8.2,Moderate (Rain Haze),26.5,Soft Mud / Slippery,3.6,63.4
2026-09-20T15:46:00Z,North Trench Sector B,16.3,8.2,Moderate (Rain Haze),26.5,Soft Mud / Slippery,4.5,82.1
2026-09-20T16:25:00Z,North Trench Sector B,16.3,8.2,Moderate (Rain Haze),26.5,Soft Mud / Slippery,2.8,87.5
2026-09-20T17:42:00Z,North Trench Sector B,16.3,8.2,Moderate (Rain Haze),26.5,Soft Mud / Slippery,6.0,73.2
2026-09-21T07:35:00Z,North Trench Sector B,19.8,8.5,Moderate (Rain Haze),23.0,Soft Mud / Slippery,9.1,74.0
2026-09-21T08:20:00Z,North Trench Sector B,19.8,8.5,Moderate (Rain Haze),23.0,Soft Mud / Slippery,4.1,66.7
2026-09-21T09:33:00Z,North Trench Sector B,19.8,8.5,Moderate (Rain Haze),23.0,Soft Mud / Slippery,5.0,87.6
2026-09-21T10:09:00Z,North Trench Sector B,19.8,8.5,Moderate (Rain Haze),23.0,Soft Mud / Slippery,7.6,86.3
2026-09-21T11:27:00Z,North Trench Sector B,19.8,8.5,Moderate (Rain Haze),23.0,Soft Mud / Slippery,5.6,70.6
2026-09-21T12:30:00Z,North Trench Sector B,19.8,8.5,Moderate (Rain Haze),23.0,Soft Mud / Slippery,8.6,73.2
2026-09-21T13:50:00Z,North Trench Sector B,19.8,8.5,Moderate (Rain Haze),23.0,Soft Mud / Slippery,8.4,62.2
2026-09-21T14:49:00Z,North Trench Sector B,19.8,8.5,Moderate (Rain Haze),23.0,Soft Mud / Slippery,3.1,62.7
2026-09-21T15:42:00Z,North Trench Sector B,19.8,8.5,Moderate (Rain Haze),23.0,Soft Mud / Slippery,9.6,88.3
2026-09-21T16:05:00Z,North Trench Sector B,19.8,8.5,Moderate (Rain Haze),23.0,Soft Mud / Slippery,8.9,76.3
2026-09-21T17:51:00Z,North Trench Sector B,19.8,8.5,Moderate (Rain Haze),23.0,Soft Mud / Slippery,9.5,71.2
2026-09-22T07:03:00Z,North Trench Sector B,15.4,0.0,Optimal Clear,8.5,Firm Dry,8.9,70.4
2026-09-22T08:03:00Z,North Trench Sector B,15.4,0.0,Optimal Clear,8.5,Firm Dry,7.3,82.4
2026-09-22T09:13:00Z,North Trench Sector B,15.4,0.0,Optimal Clear,8.5,Firm Dry,5.2,62.8
2026-09-22T10:56:00Z,North Trench Sector B,15.4,0.0,Optimal Clear,8.5,Firm Dry,9.5,71.9
2026-09-22T11:47:00Z,North Trench Sector B,15.4,0.0,Optimal Clear,8.5,Firm Dry,7.4,81.5
2026-09-22T12:45:00Z,North Trench Sector B,15.4,0.0,Optimal Clear,8.5,Firm Dry,7.9,62.3
2026-09-22T13:47:00Z,North Trench Sector B,15.4,0.0,Optimal Clear,8.5,Firm Dry,6.3,78.0
2026-09-22T14:03:00Z,North Trench Sector B,15.4,0.0,Optimal Clear,8.5,Firm Dry,7.4,63.4
2026-09-22T15:33:00Z,North Trench Sector B,15.4,0.0,Optimal Clear,8.5,Firm Dry,10.9,76.6
2026-09-22T16:47:00Z,North Trench Sector B,15.4,0.0,Optimal Clear,8.5,Firm Dry,7.9,73.6
2026-09-22T17:51:00Z,North Trench Sector B,15.4,0.0,Optimal Clear,8.5,Firm Dry,9.3,70.7
2026-09-23T07:06:00Z,North Trench Sector B,21.1,8.5,Moderate (Rain Haze),29.6,Soft Mud / Slippery,7.1,65.1
2026-09-23T08:41:00Z,North Trench Sector B,21.1,8.5,Moderate (Rain Haze),29.6,Soft Mud / Slippery,9.6,88.2
2026-09-23T09:39:00Z,North Trench Sector B,21.1,8.5,Moderate (Rain Haze),29.6,Soft Mud / Slippery,7.9,63.8
2026-09-23T10:58:00Z,North Trench Sector B,21.1,8.5,Moderate (Rain Haze),29.6,Soft Mud / Slippery,4.4,81.0
2026-09-23T11:55:00Z,North Trench Sector B,21.1,8.5,Moderate (Rain Haze),29.6,Soft Mud / Slippery,4.3,79.1
2026-09-23T12:04:00Z,North Trench Sector B,21.1,8.5,Moderate (Rain Haze),29.6,Soft Mud / Slippery,7.8,69.4
2026-09-23T13:25:00Z,North Trench Sector B,21.1,8.5,Moderate (Rain Haze),29.6,Soft Mud / Slippery,3.0,85.9
2026-09-23T14:29:00Z,North Trench Sector B,21.1,8.5,Moderate (Rain Haze),29.6,Soft Mud / Slippery,6.4,64.9
2026-09-23T15:25:00Z,North Trench Sector B,21.1,8.5,Moderate (Rain Haze),29.6,Soft Mud / Slippery,8.2,62.6
2026-09-23T16:26:00Z,North Trench Sector B,21.1,8.5,Moderate (Rain Haze),29.6,Soft Mud / Slippery,4.7,87.9
2026-09-23T17:33:00Z,North Trench Sector B,21.1,8.5,Moderate (Rain Haze),29.6,Soft Mud / Slippery,9.4,73.1
2026-09-14T07:27:00Z,North Trench Sector B,23.5,13.0,Moderate (Rain Haze),8.7,Soft Mud / Slippery,9.6,70.2
2026-09-14T08:07:00Z,North Trench Sector B,23.5,13.0,Moderate (Rain Haze),8.7,Soft Mud / Slippery,2.2,66.9
2026-09-14T09:29:00Z,North Trench Sector B,23.5,13.0,Moderate (Rain Haze),8.7,Soft Mud / Slippery,8.5,66.0
2026-09-14T10:49:00Z,North Trench Sector B,23.5,13.0,Moderate (Rain Haze),8.7,Soft Mud / Slippery,8.5,65.5
2026-09-14T11:31:00Z,North Trench Sector B,23.5,13.0,Moderate (Rain Haze),8.7,Soft Mud / Slippery,8.4,74.7
2026-09-14T12:44:00Z,North Trench Sector B,23.5,13.0,Moderate (Rain Haze),8.7,Soft Mud / Slippery,4.7,78.2
2026-09-14T13:07:00Z,North Trench Sector B,23.5,13.0,Moderate (Rain Haze),8.7,Soft Mud / Slippery,6.5,76.3
2026-09-14T14:12:00Z,North Trench Sector B,23.5,13.0,Moderate (Rain Haze),8.7,Soft Mud / Slippery,2.5,88.9
2026-09-14T15:47:00Z,North Trench Sector B,23.5,13.0,Moderate (Rain Haze),8.7,Soft Mud / Slippery,2.8,74.4
2026-09-14T16:51:00Z,North Trench Sector B,23.5,13.0,Moderate (Rain Haze),8.7,Soft Mud / Slippery,5.5,64.5
2026-09-14T17:44:00Z,North Trench Sector B,23.5,13.0,Moderate (Rain Haze),8.7,Soft Mud / Slippery,3.9,88.2
2026-09-15T07:12:00Z,North Trench Sector B,15.1,8.5,Moderate (Rain Haze),28.0,Gravel,6.4,72.9
2026-09-15T08:26:00Z,North Trench Sector B,15.1,8.5,Moderate (Rain Haze),28.0,Gravel,5.9,77.2
2026-09-15T09:07:00Z,North Trench Sector B,15.1,8.5,Moderate (Rain Haze),28.0,Gravel,8.2,73.8
2026-09-15T10:39:00Z,North Trench Sector B,15.1,8.5,Moderate (Rain Haze),28.0,Gravel,9.6,75.6
2026-09-15T11:57:00Z,North Trench Sector B,15.1,8.5,Moderate (Rain Haze),28.0,Gravel,5.9,67.7
2026-09-15T12:41:00Z,North Trench Sector B,15.1,8.5,Moderate (Rain Haze),28.0,Gravel,2.8,78.7
2026-09-15T13:42:00Z,North Trench Sector B,15.1,8.5,Moderate (Rain Haze),28.0,Gravel,2.2,76.5
2026-09-15T14:05:00Z,North Trench Sector B,15.1,8.5,Moderate (Rain Haze),28.0,Gravel,8.6,64.8
2026-09-15T15:16:00Z,North Trench Sector B,15.1,8.5,Moderate (Rain Haze),28.0,Gravel,10.0,76.3
2026-09-15T16:16:00Z,North Trench Sector B,15.1,8.5,Moderate (Rain Haze),28.0,Gravel,3.2,80.5
2026-09-15T17:12:00Z,North Trench Sector B,15.1,8.5,Moderate (Rain Haze),28.0,Gravel,7.0,64.7
2026-09-16T07:23:00Z,North Trench Sector B,16.7,6.1,Optimal Clear,12.0,Soft Mud / Slippery,7.4,82.8
2026-09-16T08:08:00Z,North Trench Sector B,16.7,6.1,Optimal Clear,12.0,Soft Mud / Slippery,3.4,63.1
2026-09-16T09:20:00Z,North Trench Sector B,16.7,6.1,Optimal Clear,12.0,Soft Mud / Slippery,3.4,64.3
2026-09-16T10:03:00Z,North Trench Sector B,16.7,6.1,Optimal Clear,12.0,Soft Mud / Slippery,4.8,82.8
2026-09-16T11:53:00Z,North Trench Sector B,16.7,6.1,Optimal Clear,12.0,Soft Mud / Slippery,8.5,76.0
2026-09-16T12:52:00Z,North Trench Sector B,16.7,6.1,Optimal Clear,12.0,Soft Mud / Slippery,9.9,73.9
2026-09-16T13:35:00Z,North Trench Sector B,16.7,6.1,Optimal Clear,12.0,Soft Mud / Slippery,4.2,79.2
2026-09-16T14:09:00Z,North Trench Sector B,16.7,6.1,Optimal Clear,12.0,Soft Mud / Slippery,5.2,77.5
2026-09-16T15:07:00Z,North Trench Sector B,16.7,6.1,Optimal Clear,12.0,Soft Mud / Slippery,5.6,73.5
2026-09-16T16:54:00Z,North Trench Sector B,16.7,6.1,Optimal Clear,12.0,Soft Mud / Slippery,9.8,75.7
2026-09-16T17:25:00Z,North Trench Sector B,16.7,6.1,Optimal Clear,12.0,Soft Mud / Slippery,10.4,75.1
2026-09-17T07:32:00Z,North Trench Sector B,24.8,8.5,Moderate (Rain Haze),26.1,Gravel,8.0,84.5
2026-09-17T08:58:00Z,North Trench Sector B,24.8,8.5,Moderate (Rain Haze),26.1,Gravel,7.0,69.5
2026-09-17T09:03:00Z,North Trench Sector B,24.8,8.5,Moderate (Rain Haze),26.1,Gravel,9.5,87.3
2026-09-17T10:28:00Z,North Trench Sector B,24.8,8.5,Moderate (Rain Haze),26.1,Gravel,4.6,76.3
2026-09-17T11:08:00Z,North Trench Sector B,24.8,8.5,Moderate (Rain Haze),26.1,Gravel,2.5,73.1
2026-09-17T12:32:00Z,North Trench Sector B,24.8,8.5,Moderate (Rain Haze),26.1,Gravel,4.2,79.1
2026-09-17T13:12:00Z,North Trench Sector B,24.8,8.5,Moderate (Rain Haze),26.1,Gravel,9.3,76.5
2026-09-17T14:24:00Z,North Trench Sector B,24.8,8.5,Moderate (Rain Haze),26.1,Gravel,4.7,67.7
2026-09-17T15:23:00Z,North Trench Sector B,24.8,8.5,Moderate (Rain Haze),26.1,Gravel,5.1,88.5
2026-09-17T16:07:00Z,North Trench Sector B,24.8,8.5,Moderate (Rain Haze),26.1,Gravel,8.1,79.5
2026-09-17T17:14:00Z,North Trench Sector B,24.8,8.5,Moderate (Rain Haze),26.1,Gravel,3.7,68.0
2026-09-18T07:09:00Z,North Trench Sector B,25.8,4.6,Optimal Clear,22.2,Soft Mud / Slippery,2.6,77.4
2026-09-18T08:37:00Z,North Trench Sector B,25.8,4.6,Optimal Clear,22.2,Soft Mud / Slippery,5.9,62.1
2026-09-18T09:36:00Z,North Trench Sector B,25.8,4.6,Optimal Clear,22.2,Soft Mud / Slippery,10.9,62.1
2026-09-18T10:53:00Z,North Trench Sector B,25.8,4.6,Optimal Clear,22.2,Soft Mud / Slippery,4.1,83.5
2026-09-18T11:09:00Z,North Trench Sector B,25.8,4.6,Optimal Clear,22.2,Soft Mud / Slippery,9.0,63.6
2026-09-18T12:08:00Z,North Trench Sector B,25.8,4.6,Optimal Clear,22.2,Soft Mud / Slippery,5.5,73.1
2026-09-18T13:34:00Z,North Trench Sector B,25.8,4.6,Optimal Clear,22.2,Soft Mud / Slippery,2.5,73.4
2026-09-18T14:20:00Z,North Trench Sector B,25.8,4.6,Optimal Clear,22.2,Soft Mud / Slippery,9.4,62.2
2026-09-18T15:31:00Z,North Trench Sector B,25.8,4.6,Optimal Clear,22.2,Soft Mud / Slippery,5.0,70.9
2026-09-18T16:49:00Z,North Trench Sector B,25.8,4.6,Optimal Clear,22.2,Soft Mud / Slippery,5.3,84.0
2026-09-18T17:17:00Z,North Trench Sector B,25.8,4.6,Optimal Clear,22.2,Soft Mud / Slippery,5.4,62.6
2026-09-19T07:11:00Z,North Trench Sector B,24.5,8.5,Moderate (Rain Haze),6.8,Gravel,7.4,65.5
2026-09-19T08:19:00Z,North Trench Sector B,24.5,8.5,Moderate (Rain Haze),6.8,Gravel,9.1,85.0
2026-09-19T09:25:00Z,North Trench Sector B,24.5,8.5,Moderate (Rain Haze),6.8,Gravel,3.9,75.0
2026-09-19T10:10:00Z,North Trench Sector B,24.5,8.5,Moderate (Rain Haze),6.8,Gravel,7.6,70.0
2026-09-19T11:16:00Z,North Trench Sector B,24.5,8.5,Moderate (Rain Haze),6.8,Gravel,4.3,63.9
2026-09-19T12:02:00Z,North Trench Sector B,24.5,8.5,Moderate (Rain Haze),6.8,Gravel,6.2,69.6
2026-09-19T13:31:00Z,North Trench Sector B,24.5,8.5,Moderate (Rain Haze),6.8,Gravel,3.9,74.5
2026-09-19T14:16:00Z,North Trench Sector B,24.5,8.5,Moderate (Rain Haze),6.8,Gravel,7.3,80.5
2026-09-19T15:27:00Z,North Trench Sector B,24.5,8.5,Moderate (Rain Haze),6.8,Gravel,2.8,72.4
2026-09-19T16:12:00Z,North Trench Sector B,24.5,8.5,Moderate (Rain Haze),6.8,Gravel,6.3,86.6
2026-09-19T17:21:00Z,North Trench Sector B,24.5,8.5,Moderate (Rain Haze),6.8,Gravel,6.0,75.6
2026-09-20T07:52:00Z,North Trench Sector B,18.2,8.5,Moderate (Rain Haze),27.8,Gravel,6.1,78.6
2026-09-20T08:44:00Z,North Trench Sector B,18.2,8.5,Moderate (Rain Haze),27.8,Gravel,11.0,80.8
2026-09-20T09:45:00Z,North Trench Sector B,18.2,8.5,Moderate (Rain Haze),27.8,Gravel,4.3,72.3
2026-09-20T10:08:00Z,North Trench Sector B,18.2,8.5,Moderate (Rain Haze),27.8,Gravel,8.1,65.4
2026-09-20T11:44:00Z,North Trench Sector B,18.2,8.5,Moderate (Rain Haze),27.8,Gravel,2.4,86.2
2026-09-20T12:12:00Z,North Trench Sector B,18.2,8.5,Moderate (Rain Haze),27.8,Gravel,7.6,63.2
2026-09-20T13:31:00Z,North Trench Sector B,18.2,8.5,Moderate (Rain Haze),27.8,Gravel,5.7,79.8
2026-09-20T14:42:00Z,North Trench Sector B,18.2,8.5,Moderate (Rain Haze),27.8,Gravel,10.8,80.3
2026-09-20T15:16:00Z,North Trench Sector B,18.2,8.5,Moderate (Rain Haze),27.8,Gravel,7.6,82.5
2026-09-20T16:58:00Z,North Trench Sector B,18.2,8.5,Moderate (Rain Haze),27.8,Gravel,7.8,69.5
2026-09-20T17:46:00Z,North Trench Sector B,18.2,8.5,Moderate (Rain Haze),27.8,Gravel,2.6,78.4
2026-09-21T07:38:00Z,North Trench Sector B,21.3,10.2,Moderate (Rain Haze),13.2,Soft Mud / Slippery,5.6,79.2
2026-09-21T08:07:00Z,North Trench Sector B,21.3,10.2,Moderate (Rain Haze),13.2,Soft Mud / Slippery,5.4,86.9
2026-09-21T09:25:00Z,North Trench Sector B,21.3,10.2,Moderate (Rain Haze),13.2,Soft Mud / Slippery,5.5,70.3
2026-09-21T10:05:00Z,North Trench Sector B,21.3,10.2,Moderate (Rain Haze),13.2,Soft Mud / Slippery,7.7,87.0
2026-09-21T11:12:00Z,North Trench Sector B,21.3,10.2,Moderate (Rain Haze),13.2,Soft Mud / Slippery,6.7,82.8
2026-09-21T12:50:00Z,North Trench Sector B,21.3,10.2,Moderate (Rain Haze),13.2,Soft Mud / Slippery,9.3,81.6
2026-09-21T13:35:00Z,North Trench Sector B,21.3,10.2,Moderate (Rain Haze),13.2,Soft Mud / Slippery,3.8,69.8
2026-09-21T14:57:00Z,North Trench Sector B,21.3,10.2,Moderate (Rain Haze),13.2,Soft Mud / Slippery,2.8,78.9
2026-09-21T15:40:00Z,North Trench Sector B,21.3,10.2,Moderate (Rain Haze),13.2,Soft Mud / Slippery,5.0,88.0
2026-09-21T16:08:00Z,North Trench Sector B,21.3,10.2,Moderate (Rain Haze),13.2,Soft Mud / Slippery,7.4,85.5
2026-09-21T17:02:00Z,North Trench Sector B,21.3,10.2,Moderate (Rain Haze),13.2,Soft Mud / Slippery,10.7,87.9
2026-09-22T07:14:00Z,North Trench Sector B,22.8,0.0,Optimal Clear,12.9,Firm Dry,3.2,85.5
2026-09-22T08:17:00Z,North Trench Sector B,22.8,0.0,Optimal Clear,12.9,Firm Dry,3.4,82.3
2026-09-22T09:42:00Z,North Trench Sector B,22.8,0.0,Optimal Clear,12.9,Firm Dry,7.8,64.4
2026-09-22T10:20:00Z,North Trench Sector B,22.8,0.0,Optimal Clear,12.9,Firm Dry,7.2,64.4
2026-09-22T11:25:00Z,North Trench Sector B,22.8,0.0,Optimal Clear,12.9,Firm Dry,5.6,87.2
2026-09-22T12:53:00Z,North Trench Sector B,22.8,0.0,Optimal Clear,12.9,Firm Dry,11.0,62.9
2026-09-22T13:56:00Z,North Trench Sector B,22.8,0.0,Optimal Clear,12.9,Firm Dry,9.7,83.9
2026-09-22T14:50:00Z,North Trench Sector B,22.8,0.0,Optimal Clear,12.9,Firm Dry,2.9,63.9
2026-09-22T15:20:00Z,North Trench Sector B,22.8,0.0,Optimal Clear,12.9,Firm Dry,8.5,67.7
2026-09-22T16:32:00Z,North Trench Sector B,22.8,0.0,Optimal Clear,12.9,Firm Dry,7.6,63.4
2026-09-22T17:44:00Z,North Trench Sector B,22.8,0.0,Optimal Clear,12.9,Firm Dry,5.3,83.0
2026-09-23T07:32:00Z,North Trench Sector B,23.5,0.0,Optimal Clear,9.9,Firm Dry,5.6,81.0
2026-09-23T08:09:00Z,North Trench Sector B,23.5,0.0,Optimal Clear,9.9,Firm Dry,2.0,67.6
2026-09-23T09:34:00Z,North Trench Sector B,23.5,0.0,Optimal Clear,9.9,Firm Dry,4.7,88.1
2026-09-23T10:40:00Z,North Trench Sector B,23.5,0.0,Optimal Clear,9.9,Firm Dry,3.3,67.7
2026-09-23T11:26:00Z,North Trench Sector B,23.5,0.0,Optimal Clear,9.9,Firm Dry,6.8,66.4
2026-09-23T12:03:00Z,North Trench Sector B,23.5,0.0,Optimal Clear,9.9,Firm Dry,2.6,68.7
